TitleId,CompMain,CompExtra,Comp100
1096155202,0,0,0
1162018818,0,0,0
1096220673,2,2,0
1396768770,1,9,92
1096155211,7,9,13
1296695299,3,3,5
1413677065,2,0,0
1397030923,6,0,0
1161887889,13,15,19
1297285220,9,11,21
1161887758,7,10,13
1161887863,7,10,17
1161887820,8,13,22
1161887799,6,7,8
1161887805,10,14,23
1481637892,2,0,5
1247215621,0,0,0
1162018820,9,9,12
1413742598,0,0,0
1112735759,0,0,0
1163067401,14,15,19
1396900090,12,16,20
1163067410,10,12,17
1414594697,3,3,4
1397030920,4,10,16
1414791324,4,0,4
1448411143,12,0,0
1448411181,11,0,0
1112735750,0,0,0
1112735761,0,0,0
1112735756,0,0,0
1229389947,8,9,10
1129119750,20,0,0
1129119780,20,0,0
1313669135,8,13,15
1263861761,0,0,0
1297285172,0,0,0
1129709574,1,0,0
1396768771,0,0,0
1162674206,0,0,0
1297285229,18,23,30
1296695311,5,9,35
1397030922,11,15,29
1262551041,0,0,0
1297285168,0,0,0
1481179143,4,5,7
1414594799,9,11,13
1448476682,10,11,11
1396900091,8,20,30
1464991745,6,8,13
1129709569,1,1,0
1297285132,2,0,0
1297285200,10,11,17
1247215619,5,6,8
1263403045,0,0,0
1263403054,0,0,0
1096155138,15,18,0
1263403044,8,0,0
1397620742,1,2,9
1397620739,1,0,0
1397620743,1,0,0
1347158022,20,21,0
1347158020,11,22,24
1414332423,8,12,12
1414332435,0,9,13
1161887754,15,0,0
1297285169,6,0,6
1297547301,10,13,0
1128464395,0,0,0
1196818436,5,5,5
1431502859,9,10,0
1263403023,0,0,0
1163067407,12,15,17
1094909955,7,17,0
1094909967,0,0,0
1163067421,6,13,18
1279328287,11,19,30
1448411185,9,12,12
1096155167,5,5,5
1297285213,0,0,0
1129119748,0,0,0
1129119759,0,0,0
1129119814,0,0,0
1129119828,18,0,0
1229389830,0,0,0
1448411140,6,7,9
1161887839,22,24,25
1481179141,3,4,5
1448411160,13,0,15
1163067393,2,0,3
1096155195,5,8,12
1161887745,2,20,0
1161887861,15,23,22
1161887903,14,18,107
1161887916,22,38,77
1161888315,16,16,16
1161887769,5,0,0
1161887798,6,25,0
1161887821,20,0,0
1414791177,16,18,21
1297285222,0,7,0
1414201345,0,0,0
1229389938,14,0,0
1397030967,0,0,265
1414791314,0,0,50
1414791345,0,35,265
1112735754,6,0,0
1414791193,11,13,16
1229389949,12,13,15
1161888650,4,6,8
1128464391,1,20,56
1096155228,13,18,36
1162674186,3,7,8
1414791171,8,9,11
1414791180,6,8,9
1297285166,1,0,0
1297285143,8,9,9
1297285227,8,11,0
1161887838,6,6,6
1161887770,9,10,15
1161887807,8,9,10
1128464401,19,22,26
1212481540,0,0,0
1448411161,10,0,12
1414332421,10,21,0
1279328277,19,22,31
1448411146,13,14,17
1481179137,8,8,120
1263403015,14,15,48
1397620738,1,3,4
1397620741,1,2,3
1179844614,7,10,0
1146617857,3,0,6
1229389852,1,0,0
1414791289,21,41,49
1414791176,12,13,17
1297285162,7,9,11
1297547292,12,0,0
1297547296,8,0,0
1297547309,5,0,0
1129119747,0,0,0
1096155156,7,0,0
1297547273,1,0,0
1297547320,0,0,0
1297547293,0,0,0
1129709573,8,0,0
1229389839,1,0,0
1431502921,0,0,0
1096155201,0,0,8
1297547276,15,20,33
1297547289,5,17,49
1297547305,7,10,14
1414791189,0,0,0
1414594568,8,0,0
1414594582,7,0,0
1414594696,9,0,0
1096155170,8,14,15
1447231489,0,0,0
1161887885,0,0,0
1161887789,0,0,0
1161887813,0,0,0
1161887830,4,20,50
1414594576,3,4,0
1414594593,5,20,23
1414594797,12,20,0
1431502922,12,15,15
1313669127,3,20,0
1297547300,1,1,1
1161887883,0,37,0
1161887907,0,0,0
1161887827,42,0,171
1161887746,12,17,0
1161887771,40,0,0
1161887793,0,102,0
1397030914,3,0,0
1397030931,0,0,0
1414791312,1,0,1
1414791342,8,28,0
1297547280,0,0,0
1297547310,0,0,0
1297285137,0,0,0
1297285131,0,0,0
1161887866,28,80,0
1161887905,5,0,0
1161887747,0,0,0
1161887772,28,30,0
1161887800,30,0,0
1161887824,6,0,0
1161887832,14,15,0
1161887783,12,13,14
1397030936,0,0,0
1161887872,42,0,0
1161887906,22,38,55
1161887915,20,0,40
1161887773,1,0,0
1161887797,20,0,0
1161887825,0,0,0
1397030928,0,0,0
1161887888,0,0,0
1161887812,0,0,0
1161887826,0,0,0
1161887902,12,13,20
1161887867,20,24,31
1161887815,20,23,30
1161887834,20,23,30
1161887784,11,16,20
1247215618,3,4,5
1414594561,6,0,0
1297285155,4,0,0
1397030918,0,0,0
1297547284,0,0,0
1297285126,0,0,0
1297285160,0,0,0
1297285197,0,0,0
1161887886,0,0,0
1161887816,12,40,0
1161887831,12,40,0
1161887868,0,0,0
1161887909,0,0,0
1161887749,8,0,0
1161887774,0,0,32
1161887792,0,0,0
1161887823,0,0,14
1397030935,0,0,0
1414791309,1,0,3
1414791341,32,129,0
1297547275,0,0,32
1297547290,0,0,20
1297285198,0,0,0
1229389864,5,0,0
1297285128,30,0,0
1245773826,0,0,0
1413677059,18,24,33
1413677069,16,26,49
1296629769,6,7,9
1297285121,12,14,18
1161887853,10,14,27
1431502945,4,5,0
1129119834,23,37,57
1179844610,11,15,21
1179844612,9,11,0
1448411152,0,0,0
1414791191,0,0,0
1414791286,0,0,0
1397948419,10,0,22
1397981187,0,0,0
1096155224,4,7,10
1313669126,5,7,12
1313669143,8,9,14
1145241603,16,0,0
1397030919,4,7,16
1247215625,8,0,0
1196818433,5,6,8
1431502924,6,7,7
1095827457,0,0,0
1297285194,45,85,161
1347158017,15,0,0
1297285190,16,17,20
1331167234,6,0,0
1129709578,0,0,0
1112735748,16,29,0
1161887765,7,9,9
1096155160,9,12,14
1095237634,2,0,0
1297285332,2,4,7
1514405889,0,0,0
1112735755,4,0,6
1448411184,11,15,16
1431502877,9,10,10
1431502936,10,10,12
1431502907,12,15,17
1129119752,10,11,0
1263403056,12,76,84
1096024067,0,0,0
1129119746,12,17,0
1297285195,15,25,41
NaN,8,9,11
1163067417,6,6,7
1297547286,12,14,14
1296695314,12,15,22
1245773825,0,0,0
1414791185,0,0,0
1397030951,1,2,3
1297285141,0,5,0
1313669128,4,0,0
1297285135,8,16,0
1297285177,18,19,23
1096155194,0,0,1
1414594825,6,8,13
1431502850,9,10,16
1431502851,5,11,18
1228996609,0,0,0
1414791194,7,8,19
1414594565,4,6,6
1448411175,9,0,0
1112342530,6,7,0
1397030941,16,0,0
1396900095,4,4,5
1096155152,10,14,16
1396899845,0,0,0
1129119831,0,0,45
1297547288,6,8,0
1128464396,5,0,9
1414725637,5,0,0
1414332418,7,0,13
1414791195,8,10,0
1448411191,7,0,0
1431502868,5,0,0
1431502900,4,0,0
1262616580,8,9,0
1396899854,6,7,11
1229389870,61,77,157
1396899847,0,0,0
1161887879,0,0,0
1161887841,0,0,0
1213202437,0,0,0
1212481537,14,55,0
1212481541,15,65,0
1229979654,12,0,25
1397620740,1,2,0
1263468550,15,32,68
1414791290,7,8,9
1448411199,17,23,27
1414594574,6,10,0
1414594807,6,7,8
1162608641,14,14,15
1096155216,4,0,0
1448411159,5,0,0
1129119815,9,13,13
1279328262,5,6,7
1397030915,25,113,0
1397030945,0,0,0
1397030932,3,0,0
1263468549,15,32,68
1129119835,0,0,0
1414791172,10,12,15
1414791181,10,13,14
1263403022,4,8,11
1229389861,6,9,18
1397031046,4,13,31
1096155192,4,6,16
1414791299,17,0,0
1163067411,5,6,8
1297088514,1,4,0
1263075330,1,4,0
1096024066,47,60,68
1094909981,8,0,0
1414332417,4,0,0
1096155191,5,7,9
1414791311,11,14,18
1263403039,9,10,13
1263403034,2,0,0
1247215626,12,0,0
1229389841,0,0,15
1313669121,1,0,0
1297285331,3,3,0
1296629773,13,15,21
1096155163,11,11,12
1397030955,12,19,35
1397030972,4,10,33
1397031047,5,13,19
1397031051,14,15,17
1313669132,14,0,0
NaN,7,10,11
1094909963,3,0,0
1414594595,12,16,18
1128464394,6,9,12
1096155179,7,16,39
1397030953,0,12,0
1229389851,4,8,0
1414791315,4,0,0
1414594586,10,13,14
1414594810,5,7,11
1297547268,4,5,0
1414791300,6,0,0
1161887804,17,24,51
1161887874,0,20,0
1161887748,11,20,44
1296891905,0,0,0
1296302084,0,0,0
1414332432,8,0,0
1279328282,8,18,53
1279328267,10,11,14
1279328265,13,17,18
1279328261,6,8,9
1279328273,7,13,15
1279328259,29,36,48
1279328276,31,41,53
1279328257,7,8,10
1279328275,9,10,10
1279328260,5,8,13
1162674181,5,5,0
1414791174,5,8,0
1128464386,15,0,0
1128464393,0,0,0
1296629771,8,9,10
1213202433,8,9,10
1128464399,3,13,0
1096155139,0,20,0
1313669139,12,14,16
1129709576,1,0,0
1096351746,6,8,9
1297285130,11,18,23
1397030968,4,8,22
1161887904,7,12,22
1229389846,5,0,0
1448476709,6,0,0
1094909968,0,0,0
1296629766,10,12,12
1296629768,8,9,10
1162674204,11,0,0
1162674210,0,0,0
1414594699,8,0,0
1414594804,3,0,0
1297285140,6,0,0
1229389837,10,12,14
1229389831,7,9,14
1413677070,0,0,0
1296695315,4,5,5
1263403035,3,11,33
1263403050,6,8,10
1096155174,8,12,16
1095761921,0,0,0
1296629763,0,0,0
1229389883,4,5,5
1229389886,7,8,10
1229389862,5,8,14
1229389941,14,14,15
1229389825,0,0,0
1414594570,9,0,12
1230503937,14,19,28
1129709585,2,0,0
1112932355,4,6,7
1448411174,8,9,13
1414791339,9,10,13
1431502906,4,0,5
1161887869,14,22,31
1396899843,9,9,0
1414791291,3,0,7
1414332429,6,10,15
1448411171,10,16,23
1448411153,9,13,23
1096155227,0,0,0
1448411193,9,13,23
1414594600,6,6,7
1414594806,3,3,0
1163067406,3,0,0
1397620746,0,0,2
1448411210,6,7,8
1229389948,9,10,13
1414594584,10,11,16
1094909986,5,0,0
1161887791,22,46,0
1161888651,26,49,122
1297547285,8,9,12
1297547308,7,10,12
1448411149,7,8,10
1161887840,15,20,25
1414791323,11,13,16
1163067396,17,23,29
1279328290,5,9,14
1161887870,0,0,0
1161887908,10,0,151
1161887777,11,47,0
1161887802,25,30,114
1161887828,0,50,200
1163067402,8,17,33
1161887846,7,18,37
1129119824,36,39,0
1397030927,4,9,0
1431502854,12,12,13
1431502853,9,10,16
1431502925,4,5,8
1431502932,9,9,16
1431502855,3,3,3
1431502943,3,0,0
1431502867,7,0,0
1431502903,6,0,0
1431502920,8,9,11
1431502860,12,15,16
1431502913,13,14,19
1431502942,11,12,15
1431502873,10,13,15
1396900093,7,9,15
1096155137,2,5,12
1096155140,8,15,37
1096155159,11,16,28
1096155181,7,10,17
1096155196,7,12,17
1297285173,10,18,0
1414791337,8,10,0
1431502912,10,0,0
1161887809,2,0,0
1161887845,0,0,0
1162674179,16,26,26
1396899856,6,9,13
1296695298,0,0,3
1096024065,0,0,0
1414594567,0,0,0
1229389828,0,0,0
1229389829,22,0,0
1129709577,4,5,0
1161887753,0,0,0
1229389885,0,0,0
1112932353,8,0,12
1096155205,7,18,30
1094909956,8,11,12
1161887785,9,11,15
1161887843,8,12,16
1096155221,7,12,18
1161887818,0,0,0
1129709570,0,0,0
1414332426,1,0,0
1464139777,0,0,0
1162674205,0,0,0
1096155189,5,9,12
1296695308,1,0,3
1229389860,7,8,9
1297547297,4,10,0
1229389884,9,10,12
1396900087,8,10,14
1094909964,5,6,0
1448411177,4,6,0
1094909957,13,14,14
1414791178,9,0,29
1414791190,0,0,0
1297285215,8,10,11
1229389876,5,6,0
1096155149,0,0,0
1112342531,7,12,20
1263403060,0,18,34
1196818442,0,0,0
1297285159,5,0,20
1163067409,11,14,14
1263403009,0,0,0
1263468552,11,0,0
1414791192,8,0,0
1263403047,26,51,102
1128464404,0,10,11
1129709581,0,0,0
1129709584,0,0,0
1245773831,0,0,0
1129119757,0,0,0
1414791303,0,0,0
1414332434,16,27,27
1397030926,0,25,0
1397030938,0,0,0
1096155220,0,0,0
1397031041,3,0,0
1196818443,2,0,3
1296695319,10,13,22
1279328271,10,20,0
1096155146,2,4,4
1263403024,1,0,0
1414594596,8,0,0
1297285320,0,0,0
1297285210,0,0,0
1094909972,5,8,0
1263403064,6,0,16
1431502857,9,10,11
1096155144,9,10,12
1096155207,22,23,24
1096155143,4,4,0
1096155206,10,10,12
1346568193,0,0,0
1414594566,12,0,0
1247215620,0,0,0
1380188161,0,0,0
1229389842,4,4,0
1414791308,5,0,5
1112342529,0,3,0
1094909975,2,0,0
1162674203,3,7,8
1263403025,8,9,16
1297547272,0,0,0
1280507906,8,8,0
1297285180,0,0,0
1245773830,2,0,0
